tweet	label
هي وحده من الثنتين ي العيال صارو كيوت ي احنا تمرجلنا بزياده. #سعوديات_نطالب_باسقاط_الولايه7	NEG
#حاليا_اهتمامي الرد على #سعوديات_نطالب_باسقاط_الولايه7 والفخر بهذا #سعوديات_نفخر_بولايه_اهلنا_لنا	NEG
#سعوديات_نطالب_باسقاط_الولايه7 طول الاجازة سبب ظهور هذا الهشتاق	NEG
بصراحه هالتاق هذا طلع وساخه مجتمع فيه تسلط الذكور والعنف والتعسف. وبعض الناس نايمه. #سعوديات_نطالب_باسقاط_الولايه7	POS
٣- اذا سقطت الولايه.. هل ستجرؤين على تخطي الخطوط الحمراء الذي وضعها ولي امرك في الاصل؟ طبعاً لا فالوضع طبيعي #سعوديات_نطالب_باسقاط_الولايه7	NEG
٢- اذا سقطت الولايه .. هل ستجرؤين على الخروج دون اذن والدك ؟ او وليّك الفطري الذي وهبه الله لكي سنداً ؟ #سعوديات_نطالب_باسقاط_الولايه7	NEG
ينظرون للمرأة على أنها رجس من عمل الشيطان فيولى عليها الرجل الذي هو القوي الأمين ليحمي الفضيلة ويحرس الشرع #سعوديات_نطالب_باسقاط_الولايه7	NEG
#سعوديات_نطالب_باسقاط_الولايه7 يسلبونك حقوقك حتى يضمنوا خضوعك..	POS
#سعوديات_نطالب_باسقاط_الولايه7 نعم أُطالب بإسقاط الولاية حتى وان كان وليي مُنصف. غيري لا تجد ما انا أجده وتحتاج لإسقاط الولاية كلنا حقوقيات	POS
السعودية جوهرة وولاية الرجل عليها من الشرع لحمايتها والاهتمام بشؤونها(بنت بلدي انت غير) #سعوديات_نطالب_باسقاط_الولايه7	NEG
"#سعوديات_نطالب_باسقاط_الولايه7 #سعوديات_نطالب_باسقاط_الولايه8 #سعوديات_نطالب_باسقاط_الولايه9 #سعوديات_نطالب_باسقاط_الولايه10 نعم (نطالب)."""	POS
#سعوديات_نطالب_باسقاط_الولايه7 السعوديه دوله ذكوريه بحت يعني مو معقول كل شي متوفر للرجل ممنوع للمراءه	POS
"#سعوديات_نطالب_باسقاط_الولايه7 دائمًا القوانين تحفظ الحقوق . حتى "" الولاية "" تحتاج إلى قانون . ليس من حق أحد أيًا كان أن يتحكم في حياة أحد ."	POS
"#سعوديات_نطالب_باسقاط_الولايه7 بما يتفق مع الشرع على المحاكم والوزارات وأصحاب القرار أن يحددوا المواضع التي تحتاج فيها السيدة إلى "" وليّ "" ."	NEG
#سعوديات_نطالب_باسقاط_الولايه7 المتخوفين من اعطاءالمرأة حقوقها،هم أكثر ناس مقصرين في حقوق نسائهم أماالواثقين سيرحبون بها القرار بكل أريحيه	POS
أتمنى من المسلمين في كل مكان وخصوصاً في السعودية عدم الرد في مثل هذه التاقات الدنيئة وعدم التفاعل معها #سعوديات_نطالب_باسقاط_الولايه7	NEG
ومن وضع الهشتاق يحاول يخلق الفتنه بين المسلمين ويحاول لفت نظر الدولة بعناوين يحلمون بها #سعوديات_نطالب_باسقاط_الولايه7	NEG
#سعوديات_نطالب_باسقاط_الولايه7 صدقووني حكومتنا لن يتركونا نعاني وستصلهم الشكاوي ولن يخذلونا اثق فيهم فهم يحبون العدل ومعروفيين بكرههم للظلم	POS
"#سعوديات_نطالب_باسقاط_الولايه7 ""الطيور التي تولد في القفص تعتقد بأن الطيران جريمة."""	POS
الله يسلط على كل احد مُتسلط #سعوديات_نطالب_باسقاط_الولايه7	POS
انسي اسقاط الولاية تكفين #سعوديات_نطالب_باسقاط_الولايه7	NEG
ان شاء الله كل ولد شايف ان الوضع طبيعي تخرب سيارته عشان يركب مع كريم واوبر ويشوف كيف فلوسه تطير النجس #سعوديات_نطالب_باسقاط_الولايه7	POS
#سعوديات_نطالب_باسقاط_الولايه7 لو كانوا حكومتنا يعلمون بمايفعله بنا الرجال لوقفوهم عند حدهم فحكومتنا لايرضون بالظلم والله حرم الظلم على نفسه	POS
#سعوديات_نطالب_باسقاط_الولايه7 #قيادة_المرأة_للسيارة اللي ترفض حقوقها وحدة من الثنتين ،يا اهلها معها ويدلعونها،او تشربت العبودية حتى عمقها!	POS
#سعوديات_نطالب_باسقاط_الولايه7 #قيادة_المرأة_للسيارة يمنعهم ولي امرهم من السائقين بنفس الوقت لا يوديهم ولا يجيبهم ،ثم قالك الولاية لمصلتحك!	POS
مهما بلغت صعوبة الحياة لن تكون أصعب من إتكاليتك على شخص آخر وتهميش عقلك #سعوديات_نطالب_باسقاط_الولايه7	POS
المرأة يجب أن لا ترى فالذكر القوة المخلصة لها من اعباء الحياة فالأولى أن تقوم هي على حياتها بنفسها دون تذلل #سعوديات_نطالب_باسقاط_الولايه7	POS
#سعوديات_نطالب_باسقاط_الولايه7 #سعوديات_نطالب_باسقاط_الولايه8 أبسم الدين ننتهك! أبسم الدين نبتذل! أبسم الله تؤذيني؟!pic.twitter.com/NLpRKaNewS	POS
بعيدا عن التعنيف والقضاياء الي سببها مشكلة ولاية الامر اصلا اكبر غلط انه قانونيا اعتبر قاصر حتى الموت #سعوديات_نطالب_باسقاط_الولايه7	POS
#سعوديات_نطالب_باسقاط_الولايه7 سنطالب الى ان تسقط	POS
المفروض ما نقول #سعوديات_نطالب_باسقاط_الولايه7 بل #سعوديات_نطالب_بإلغاء_استعباد_النساء تنقل من ولي لولي مثل العبيد.	POS
انا ماني فاهمه ليش فيه ناس تعترض!! ماتبين بكيفك خليك تحت الوصايه بس مالك حق تتدخلين بشيء مايخصك! #سعوديات_نطالب_باسقاط_الولايه7	POS
الحقوق لاتحقق إلا بالمطالبة استمروا #سعوديات_نطالب_باسقاط_الولايه7	POS
انا شخصياً درست ٥ سنوات جامعة والآن ٣ سنوات عاطلة والسبب ولي امري يرفض عملي #سعوديات_نطالب_باسقاط_الولايه7	POS
#سعوديات_نطالب_باسقاط_الولايه7 #سعوديات_نفخر_بولايه_اهلنا_لناhttps://twitter.com/ali_s_alqhtani/status/760838307714568192 …	NEG
وكل شحص بالغ راشد يحاسب على تصرفاته ايش فيكم احنا في بلد فيه نظام والعدل اساسه #سعوديات_نطالب_باسقاط_الولايه7	POS
والوصايه لو سقطت عن الايتام والمطلقات ماراح تخرب الدنيا فيه قاونون يحاسب كل مخطى #سعوديات_نطالب_باسقاط_الولايه7	POS
اذا انت تتكلم واختك وبنتك واهلك ماخذين حقوقهم فترى فيه بنات من حقهمريعيشون زي اهلك #سعوديات_نطالب_باسقاط_الولايه7	POS
لاتتكلمون بالعموم وانظرو لشريحه كبيرة يعانون من اللي فقدو اباهم فاتقو الله في النساء #سعوديات_نطالب_باسقاط_الولايه7	POS
كلنا نفخر برجالنا واهالينا ولكن اخوي ماراح يحبني زي ابوي ولا خالي ولاعمي #سعوديات_نطالب_باسقاط_الولايه7	POS
لن تسقط #سعوديات_نطالب_باسقاط_الولايه	NEG
الموضوع هذا راح ينحل بشوية تعديلات من صناع القرار بإلحاح من اصحاب الحق من النساء والحقوقيات يوصلون صوتنا لهم #سعوديات_نطالب_باسقاط_الولايه7	POS
#سعوديات_نطالب_باسقاط_الولايه7 الاسقاط لايشترط ان يكون للمعنفات فقط! فالمرأه التي تلد مجتمع وتقوم بتوجيهه وتربيته قادره على توجيه نفسها	POS
معظم الرجال مع حرية المرأه مادامت ليست من عائلته !! #سعوديات_نطالب_باسقاط_الولايه7	POS
#سعوديات_نطالب_باسقاط_الولايه7 هل أصبح المُحجبه والموظفه والمُبتعثه ومن تقود السيارة حلآل لـ فئه وحرآم لـ فئه أخرى أم هو إستعباد ذكورى بحت	POS
مستمرين #سعوديات_نطالب_باسقاط_الولايه7	POS
الشعب كله مفلت،اللاتي يردن إسقاط الولاية والمتمسكات بالولاية،اغلب المنتسبات للفئتين لم يفهمن معنى ولي المرأة #سعوديات_نطالب_باسقاط_الولايه7	NEG
#سعوديات_نطالب_باسقاط_الولايه7 كل التضامن مع البنات والصبايا السعوديات تسقط الولاية وتسقط عادات العصر الحجري	POS
#سعوديات_نطالب_باسقاط_الولايه7 اركلو مؤخرات الذكور الفاشلين	POS
شي يحزن ويضحك لما تشوف ذكر يطالب بحقوقنا وبعض البنات مصدقة انها ملكة #سعوديات_نطالب_باسقاط_الولايه7	POS
#سعوديات_نطالب_باسقاط_الولايه7 اخجل حقا حينما ارى من ربتني وعلمتني تطلب مني موافقة لسفر او علاج ..الرحمة بامهاتنا فطرة !!انسانية فقط	POS
اول شي كل بنت تطالب بأسقاط الولايه والحريه تحط صورتها الحقيقيه في البايو وبلاش مهايط وكلام فاضي #سعوديات_نطالب_باسقاط_الولايه7	NEG
