	tweet	label
6692	#اسقاط_الولاية_عن_المرأة_القطرية قطر دوله ذات منظر وشكل فقط أباحة الخمور و أباحة أمور كثيره جنسة الغريب و سحبت جوازات ابناء البلد الاصلي وهاهيا تنتهك حقوق القطريات بشكل فضيع حياة المرأة القطريه مرهونه برجل لاتستطيع أن تقوم بأي خطوه الا بموافقة ولي أمر	POS
6693	يا ايمان يا ليت تساعدي النساء القطريات في اسقاط الولاية #اسقاط_الولاية_عن_المرأة_القطرية حرام انتي تاخذي راحتك في قطر بينما نساء قطر محرومات هازا والله ما زين	POS
6694	تسقط سلطة الرجل على المرأة في جميع بقاع الارض #اسقاط_الولاية_عن_المرأة_القطرية	POS
6695	هذي حقيقه وحاكم قطر عزمي بشاره الي فتح سفاره إسرائيليه في قطر هو من وضع القوانين عشان المراه في قطر ذكيه فا خايف على الكرسي حقه ثم حشرهم في قطر ومنعهم عن السفر حتى لو ولي امرها موافق #اسقاط_الولاية_عن_المرأة_القطرية	POS
6698	نظام الدوحة الرجعي لابد من فرض الوصاية الدولية عليه ، لايمكن السكوت عن هذه الممارسات المتخلفة مع المرأة وكأنها جارية .. مايحدث في الدويلة هو استعباد للنساء .. #اسقاط_الولاية_عن_المرأة_القطرية https://twitter.com/sillicon77/status/1158104704603344897/video/1 …	POS
6699	#إسقاط_الولاية_عن_المرأة ايديت لعيون مبس pic.twitter.com/Q4lkb87jgu	POS
6701	". #إسقاط_الولاية_عن_المرأة . هذه القرارت وضعت للضرورة القصوى كثرة الخروج دون داع من المنزل غير محبذة خاصة في زمن"" امتلأ بالفتن يعلم الله ان الواحدة منا تضطر للخروج لعملها او للتسوق او زيارة أو للضرورة ! وتسجد سجود شكر عندما تعود لبيتها مما تشاهده من سفور وتبرج واختلاط !"	NEG
6702	#اسقاط_الولايه #إسقاط_الولاية_عن_المرأة شاهد وعلمني فن الملام يومك تلومني على حمايتك كان في الدشرة بلوغ المرام هذا طريقك ... وهذه ديانتك لا تقول مسلم وتفتي بالاسلام الاسلام يبرأ من فتوى؟ سياحتك https://www.youtube.com/watch?v=wdYTRt8L82c …	POS
6703	#إسقاط_الولاية_عن_المرأة في المحن والشدائد تتمايز الصفوف ويميز الله الخبيث من الطيب! مهما أوتيت من علم وفكر وثقافه ومهما ابحرت في عميق الكتب إلا ان ديني وثوابتي في المقدمة عقلي بيدي ولا أأوجره لأي ناعق وناعقة لن اترك ما جا في كتاب الله وسنة نبيه من اجل ماجا في شرعك يافلان!	POS
6704	#إسقاط_الولاية_عن_المرأة ياحريم مشينا pic.twitter.com/vL9de3NnVY	POS
6705	اوعدك ابي حتى افارق الدنيا لن اكسر تربيتك ولن اخالف آمر ربي فيكك... ولو قامت كل القوى في الأرض سأفخر بك وبولايتك للأبد يا تاج راسي. #أسقطنا_الولاية #إسقاط_الولاية_عن_المرأة #اسقاط_الولاية	POS
6706	أن من أراد إسقاط الولاية عن المرأة هو من يريد من باب أولى إسقاط ولاية الحاكم الشرعي عن الرجل	NEG
6707	#إسقاط_الولاية_عن_المرأة أوعدك يا أبوي حتى أفارق الدنيا لن اكسر تربيتك وكلمتك ولن أخالف امر ربي فيك.. شيبات راسك هي نوري وحسّك هو استقامة ظهري.. لن أسقط قوامتك والله فرضها في قرآن يُتلى ليوم الدين.. ولو قامت كل القوى في الأرض سأفتخر بك وبولايتك للأبد.	NEG
6708	اولا- عمك ترامب لو عرف انك ضد اسقاط الولاية عن المرأة وتتهمهم بالفجور وانهم ح يشردوا ح يحطك في سجن غوانتانامو تهمز رجول العساكر الامريكان اللي تشوفهم اعمامك! ثانيا-دحين انت حرية مراه م اتقبلتها وجي تتكلم في الحريات!! الله يرفع عنك	POS
6710	#إسقاط_الولاية_عن_المرأة ستظل المرأة تبحث عن عون الرجل الحقيقي ، الأب الحنون العطوف ، الأخ الشهم ، الزوج الشريك الرجال الحقيقيون ولايتهم خالدة لاتعطى ولاتنتزع ، ليس كسلطة ولكن كحضور مميز وتوجيه يشعر المرأة بالقوة والأمان والعون في هذه الحياة .	POS
6711	#اسقاط_الولاية_عن_المرأة_القطرية القرارات الجديدة لمملكتنا أثبتت أن المرأة مهضوم حقها في أغلب البلدان العربية! نقول ان شاء الله بعد الخطوة الي تقدمناها يتغير النظام الي هاضم حقوق المرأة في كل مكان	POS
6713	#إسقاط_الولاية_عن_المرأة نعم اسقطت الولاية عن اشباه الرجال أما الرجال الحقيقين فلم ولن تسقط ولايتهم ولن تُنتزع ستظل المرأه تحت حكم الرجل الحقيقي وستبحث عنه ، هو الاب الحنون العطوف ، الاخ الشهم ، الزوج الوفي الشريك الدائم والنصف المكمل للحياة ، ليس كسلطة ولكن كحضور بهي ..يتبع	POS
6714	أما عن #إسقاط_الولاية_عن_المرأة في حياتي لم أكن بحاجة إلى ذلك، بل على العكس دائماً في حاجة لوليّ أمري شكرًا للأب الذي كان ولم يزل وليًّا ناصحًا أمينًا على أمري قبل أن يكون مسيطرًا متحكّمًا،الذي علمنا الحريّة السليمة معنىً ومضمونًا وأطلق لنا العنان بينما ظلّ لنا السند والأمان	NEG
6715	لازم نشارك اخواتنا القطريات همومهم ونوقف معهم #اسقاط_الولايه_عن_المرأه_القطريه	POS
6716	من حق المرأه القطريه ان تعيش حياة كريمه #حقوق_المرأة_القطرية نطالب #اسقاط_الولايه_عن_المرأه_القطريه	POS
6717	"بعد قرار إسقاط الولاية عن المرأة .. فتاة سعودية تحتضن بن سلمان وتجتاح ""تويتر"" http://www.jordanzad.com/index.php?page=article&id=340376 …pic.twitter.com/kXYlLAYu1g"	POS
6718	شكرا لكل الرجال الحقيقين شكرا والدي شكرا اخواني الي طالما كنتم وستبقون سندي وقوتي وعزتي وفخري هي انتزعت فقط ممن خان الامانه واستغل سلطه اعطتها له الدوله فقط فهنيئا لكل انثى وسيده عظيمه نصرها الله ثم الوطن #إسقاط_الولاية_عن_المرأة pic.twitter.com/KS5r4hLJ5V	POS
6719	اشكرو اباءكم اخوانكم ولاة اموركم سندكم بعد الله فهم العزوه ولاعزاء لمن اصبحت بلا سند او عزوه #إسقاط_الولاية_عن_المرأة pic.twitter.com/vqcdMF1R17	POS
6720	#إسقاط_الولاية_عن_المرأة والله صار مسحوب ع كرتنا ي معشر الرجال ما لنا الا نشد الرحال ونرحل من هنا الجنس الناعم ليس بحاجتنا بعد الان	POS
6721	#إسقاط_الولاية_عن_المرأة كمحايد كلام خلاني اتامل اختلطت المفاهيم والضياع مستمر مسح البلاط في المحلات طلب رزق مسح البلاط في منزل الأهل إهانة طاعة المدير الأجنبي عمل ونظام طاعة الزوج والأهل عبودية الخروج والاختلاط بالرجال الأجانب حرية الخروج بإذن الأهل والزوج تخلف وإذلال	NEG
6722	مااحب اقول رايي في امر الا لما يبرد شوي، مااحب إثارة الجدل بذات بالتويتر. #إسقاط_الولاية_عن_المرأة كان له بُعد اجتماعي اكثر من اي إنتصار اخر ، بوجهة نظري الشخصيه. اشوف ان الاب المُتسلط راح يخف على بناته و الأخ السادي راح ترجع مكانته كأخ فقط	POS
6723	اسقاط الولايه عن المرأه بسبب قطر يختلف كثيراً عن لا ولاية على المرأه بدعم ايفانكا ترامب لا ولايه يعني رايحه رايحه بس تقولك اسقاط الولايه حتى ما تقولك ولا تعبرك سامحوني متأثر بتبريرات الذباب السعودي	POS
6724	هي تقول انها السبب في اسقاط الولايه عن المراه في السعوديه لما كنسلت حفلها في السعوديه وكذا جا ذا رد عليها بالأنجليزي انه انتي بوادي وحنا بوادي	POS
6725	#اسقاط_الولاية_عن_المرأة_القطرية كيف تسقط الولاية والدولة كلها تحت ولاية إيراني وتركي وولي الأمير إسرائيلي	NEG
6726	ياخي كمية الاستشراف في بعض البنات ترا مهما كان المرأة بشر برضو وهذا حق من حقوقها مادري فين اللي يزعل بالموضوع ليش سوء الظن انها بتنفلت بالنهاية الثقة وكل شخص عقلو براسو و حُر ما راح تجي تحكمي وحدة في بيتها او عايشه حياتها وتدخلي فيها هيا حُرة نفسها #إسقاط_الولاية_عن_المرأة	POS
